Commit;Author;DOW;Month;DOM;Hour;Minute;Second;Year;TZ
e67bc5f6a32ad99ed344666c50784c6e5cf0c478;Dennis Yurichev;Tue;Nov;19;21;01;07;2019;+0200
bf697dd3e9d52a845ca4bfef2f2006a9c30e37e5;internaut401;Tue;Nov;19;11;06;31;2019;+0100
01ec31e4ab6bdf9b6a4dc72e1120b74a242b89de;Dennis Yurichev;Tue;Nov;19;08;06;51;2019;+0200
3279f0288b42deea899ffe5fddfd3bcafca8d1c7;Dennis Yurichev;Tue;Nov;19;03;25;45;2019;+0200
588d232c73143a500d6d634afafce0fa77f6b4db;Dennis Yurichev;Tue;Nov;19;01;32;40;2019;+0200
4855cdf370e1c2401074191a44383ece7389822a;Dennis Yurichev;Tue;Nov;19;01;32;30;2019;+0200
e7ff5c29d5f80fec8999027e4d0b159d0fa9349b;internaut401;Tue;Nov;19;00;19;37;2019;+0100
100a310ca4d2723ad8e707514bd9d97cf8e73ca9;internaut401;Mon;Nov;18;22;33;09;2019;+0100
3089e191f32a96537b28c212b6cc322fa87180e2;Dennis Yurichev;Fri;Nov;15;02;00;45;2019;+0200
0a6c35896ba75048cf38c7472612f60126ded294;Marc Remy;Thu;Nov;14;21;49;38;2019;+0100
880aa9b43b11f21d2ec456a0925ae051a7070c1b;Marc Remy;Thu;Nov;14;21;07;14;2019;+0100
2e46a18994ba1a3cb1ba89ba61de6759e11f9d84;Marc Remy;Thu;Nov;14;21;03;07;2019;+0100
bc5ad4f837d2d8c7184090f6150dc189c46edfb7;Marc Remy;Thu;Nov;14;21;02;15;2019;+0100
f89b5e8ac51f997c16d51f210cb5ec4793896988;Marc Remy;Tue;Nov;12;19;51;33;2019;+0100
fa3abad503b58939d5c304977c3482d6b4057342;Marc Remy;Mon;Nov;11;21;41;40;2019;+0100
f2c9b063f4e5a80be218133c8b40b8a11ce62250;Marc Remy;Mon;Nov;11;00;20;51;2019;+0100
4bc34f96dac80b593bcbdab871e266cf0cdab5b7;Dennis Yurichev;Thu;Nov;14;17;02;09;2019;+0200
05f8a85e7f66d45b713c4281b046f153741582ae;Stefan Pietsch;Thu;Nov;14;01;11;32;2019;+0100
33744b5ae2f9576ef478ec2e1d96030d19cd04b7;internaut401;Mon;Nov;11;11;47;14;2019;+0100
c8cffc161e49783c5e362eb5438a2c38f57a09c6;Dennis Yurichev;Sun;Nov;10;21;33;06;2019;+0200
ceac15e5ba15ad616d7dea15505e6e4179eda076;Dennis Yurichev;Sun;Nov;10;21;33;00;2019;+0200
9130064a7518961d5950f3ecf21e0d49183f2463;Dennis Yurichev;Sat;Nov;9;23;44;07;2019;+0200
9a71d6140c766b360738bb52d7dd15582a4f77c7;internaut401;Sat;Nov;9;21;16;42;2019;+0100
7aae16b7fb5b7a897705da51dc5e656515836282;Dennis Yurichev;Sat;Nov;9;22;09;50;2019;+0200
70e506e17ff31f4d48de790ea9b744649a08c836;Marc Remy;Sat;Nov;9;18;51;43;2019;+0100
775a3eee8bd0a8a4516d26623cf21083801885a4;internaut401;Thu;Nov;7;00;05;45;2019;+0100
166851d1738b4586156acc749979ebbb1df383a6;internaut401;Wed;Nov;6;18;07;10;2019;+0100
5cf08460ed39f88e1708d22032be2a51c68cf6da;internaut401;Wed;Nov;6;15;42;34;2019;+0100
5ae5d56e4e0cd51cad71bf6e08c4e91ea4c949df;internaut401;Wed;Nov;6;14;25;31;2019;+0100
55faa6f0efe5b4bb9c78d2be5377084d7a48cd45;Dennis Yurichev;Wed;Nov;6;07;04;10;2019;+0200
c6cb6bb5b67bb5ff0de58d86dde526befa6298f2;Dennis Yurichev;Tue;Nov;5;11;05;22;2019;+0200
bf2f9e900364772a2081735306401dbb88a92fc7;Dennis Yurichev;Tue;Nov;5;10;49;44;2019;+0200
59053771593bb60a28317482c301a70059b4994a;Dennis Yurichev;Tue;Nov;5;09;00;51;2019;+0200
0641f7b9218747d52e3abaef6d9a3b031597a2c0;Dennis Yurichev;Tue;Nov;5;06;48;15;2019;+0200
c195be00c848e6e05987dd68ee1fcd9fbe5ad591;Dennis Yurichev;Tue;Nov;5;06;13;38;2019;+0200
9eb514ffdaac41e969b92d7d65c4cc693d66b620;internaut401;Mon;Nov;4;09;23;54;2019;+0100
e00fd40c937272e7e50d22639bc64a1ec3fe35c4;Dennis Yurichev;Sun;Nov;3;17;43;40;2019;+0200
62b695bba2c3db490736b1b3910725ad7c868630;Dennis Yurichev;Sun;Nov;3;17;22;18;2019;+0200
5e51c04bc9d8edea8a95f21cdfa496c70b54eb1c;Dennis Yurichev;Sun;Nov;3;16;57;15;2019;+0200
043cc7ebd782b090a9a4eba9b1e20f19f9d03e73;Dennis Yurichev;Sun;Nov;3;14;08;21;2019;+0200
f79ca30fa382c70d7ee27634a96e17f7e8b71e0f;internaut401;Sun;Nov;3;13;00;25;2019;+0100
5e423094673cfed85216db75c4376e1a38707668;Dennis Yurichev;Sun;Nov;3;13;47;28;2019;+0200
9dc4c1f548289a39892040783fcb4ee624556f17;Dennis Yurichev;Sun;Nov;3;13;32;31;2019;+0200
846857b8d40a0e27f4eb8ebbd3fa3f6fe5982cd7;Dennis Yurichev;Sun;Nov;3;12;28;17;2019;+0200
34d9c733a523dcb3c9c780d76105fd8911893277;Dennis Yurichev;Sun;Nov;3;12;00;52;2019;+0200
bfcd20b0dd6a159b75068b90c9619a51d4ba0bf1;Dennis Yurichev;Sun;Nov;3;11;19;02;2019;+0200
e5f9be9b34f9264310a437fd84f60f8f2e026880;Dennis Yurichev;Sun;Nov;3;11;12;27;2019;+0200
659a72cc246a2724883fff7a714c7bb6fd49daa7;Dennis Yurichev;Sun;Nov;3;11;05;45;2019;+0200
603e1870d366e8d4bdb084faf3f8cdb468f6bba3;Dennis Yurichev;Sun;Nov;3;11;04;24;2019;+0200
4a7e059bbc5a7a09f3233a58c6b524f6e011eed2;Dennis Yurichev;Fri;Nov;1;04;49;20;2019;+0200
44012374139e298133814a9729399ee0e5fc4093;internaut401;Thu;Oct;31;16;09;34;2019;+0100
ce83d58559440987f2f0c00ce83b9ab4658bb234;internaut401;Tue;Oct;29;12;04;38;2019;+0100
d4d9e31e5af885e1ad59698b4172ca15a6378d14;Dennis Yurichev;Mon;Oct;28;01;18;20;2019;+0200
63d17502b33e90a7cd68226762795e8b6d4c397d;Dennis Yurichev;Mon;Oct;28;01;17;37;2019;+0200
45568f8e2a08e5135b36921f7492956f806b70d0;Dennis Yurichev;Mon;Oct;28;01;17;30;2019;+0200
26da3f0b8092408cce7e7abda732519ced2a58ec;Dennis Yurichev;Mon;Oct;28;01;17;09;2019;+0200
0b62c28239066c94bf56dd85097f699fc8a4e315;Dennis Yurichev;Mon;Oct;28;01;16;17;2019;+0200
bbdcfb149cc4c2a31f6aed2533b4b983d5ab8be5;internaut401;Sat;Oct;26;00;12;20;2019;+0200
30525b95711a52c3fd069a145c34d6f7b7718815;Marc Remy;Fri;Oct;25;11;35;37;2019;+0200
98e0b2fcaf8dbb17e187bce90dd84048c8c2b291;bLandais;Thu;Oct;24;21;02;39;2019;+0200
64d05bcee7c0864e6d88584f00d990144380c1f8;Marc Remy;Thu;Oct;24;12;16;35;2019;+0200
0916cef553cce24d110f79bdae5b79efb070aa8a;Marc Remy;Mon;Oct;14;09;27;44;2019;+0200
3508525c292aca0286d02ea2e6964b1dcf5a228f;Dennis Yurichev;Thu;Oct;24;00;41;11;2019;+0300
4e18185d69d992235acb5abd2dba14fc3a43ceec;bLandais;Wed;Oct;23;23;13;22;2019;+0200
312b4e83bbaca40d53ca70b30d32b6413c3bc954;internaut401;Wed;Oct;23;12;15;13;2019;+0200
70012c7fa2e11b4a2501f7d3b357d8ca77b44848;Dennis Yurichev;Wed;Oct;23;04;34;28;2019;+0300
11d6519206f2fb853cbed58dcd586a138b17488b;Dennis Yurichev;Wed;Oct;23;04;34;15;2019;+0300
684660a9f34e52fd8c4a73a84158e1b7baf0b1f3;internaut401;Wed;Oct;23;00;17;47;2019;+0200
d451d63599cf5e08ee03a85d8cad57a2e04704a0;internaut401;Tue;Oct;22;03;30;18;2019;+0200
e72a4e70ee699f89a0c4b45f0c767b0129a0b5bf;Dennis Yurichev;Fri;Oct;18;10;54;29;2019;+0300
082392110e042be7dcbf84757e5f7cd2a2d9283d;Dennis Yurichev;Fri;Oct;18;10;54;23;2019;+0300
78b5625ffa28e072129b7508418008189ad75273;internaut401;Tue;Oct;15;15;17;50;2019;+0200
838f49bfbc95d55924717bd098425a7824ce6b7f;internaut401;Tue;Oct;15;15;06;53;2019;+0200
1e019b18cbccc0daa8676372238067436b87b9e5;internaut401;Mon;Oct;14;19;05;38;2019;+0200
ff1a6865c1fe52a1589e05b4567020a77a8bc9af;Dennis Yurichev;Mon;Oct;14;07;09;38;2019;+0300
aadee70bea3215d5e559d28a3a2870d980ef8722;Marc Remy;Sun;Oct;13;21;24;20;2019;+0200
f449683b344d6743683eeed85fafb0776f7103f8;Marc Remy;Fri;Oct;11;04;41;00;2019;+0200
a33b5dc87c89db9d01ff74f20561313181fb46e7;Marc Remy;Thu;Oct;10;18;50;25;2019;+0200
56247494aa0b51a52ae0742c89fd3701af333d4d;Dennis Yurichev;Fri;Oct;4;03;14;20;2019;+0300
0352b9ea6cf0b956464a40e08557cec5d59873b8;Marc Remy;Thu;Oct;3;15;40;23;2019;+0200
8447a6de2d5fc91fa4f7f262147e2cdc085834c8;Dennis Yurichev;Wed;Oct;2;22;43;06;2019;+0300
5ffc328b469d6b1789ea49d685c4779bd24f60f8;Dennis Yurichev;Wed;Oct;2;22;42;46;2019;+0300
6c7122295b3c72d806d0b71576dd62a5450c6237;Dennis Yurichev;Sun;Sep;29;14;55;28;2019;+0300
e0b31887c8bfbfaf64815650d4e0d8d9b9a9805c;re0ah;Sat;Sep;28;22;44;18;2019;+0300
fa5731b90eb13fca02cc0c94c1b200b5a511b3aa;Dennis Yurichev;Thu;Sep;26;11;48;44;2019;+0300
9fa5b07b09a3a9b377edea2e16da2a664d62d334;Dennis Yurichev;Thu;Sep;26;11;48;38;2019;+0300
47637d234d1bc9fb3dcc113d7861d879bbda20d1;Dennis Yurichev;Wed;Sep;25;21;06;49;2019;+0300
7041ed152e7cd8b05b0f1bc00ea9caab89d723b4;Dennis Yurichev;Wed;Sep;25;21;05;55;2019;+0300
21c61dc2c203557e2f09fd7f70c2212375e16bfe;Dennis Yurichev;Wed;Sep;25;21;05;39;2019;+0300
a4dfee50e46b209f73041432d18bfb17abf07c34;Dennis Yurichev;Wed;Sep;25;21;02;47;2019;+0300
1911e8ff1772324558b84505f3ef6ded96e3f6ed;Marc Remy;Wed;Sep;25;16;16;57;2019;+0200
5a9b4ab979b3c1ca6e538666598ef0a4939f6d2b;Marc Remy;Wed;Sep;25;14;33;29;2019;+0200
2c558fce2095c1b5c94ea9692af65db0ccc58524;Marc Remy;Wed;Sep;25;14;25;19;2019;+0200
ba5466b1bb2d34651d8eaf2ec796f7410678521c;Marc Remy;Wed;Sep;25;13;50;56;2019;+0200
4c3be0959b4d6dda59c21f2cc68281ca56010d2a;Marc Remy;Wed;Sep;25;12;49;22;2019;+0200
0ef73d02fdb3df4e2eb510b47c28900f1ec4ed2e;Marc Remy;Wed;Sep;25;08;26;46;2019;+0200
2d5cd852caaa172c1e67da64d1bd7145eaab5bb1;Marc Remy;Tue;Sep;24;11;43;04;2019;+0200
970e55a7f3f7c67159c79d2db07a422b332bf306;Marc Remy;Wed;Sep;18;14;35;54;2019;+0200
397fe4247e5e6caf31aa4326e98938384c8656d5;Dennis Yurichev;Sat;Sep;21;08;49;14;2019;+0300
5cbeded84ff71b5937acaf56e3f38aeacd7ab58d;Dennis Yurichev;Sat;Sep;21;08;49;07;2019;+0300
d33dbcf41afe1b7863a7e8e61e0f52af1a69d181;Dennis Yurichev;Sat;Sep;21;08;45;21;2019;+0300
eb069e2d7a3fbb2ffc9fab84cc98f34364c83055;Marc Remy;Fri;Sep;20;14;49;57;2019;+0200
4929e94dc97375e91dae98ac763f077fb3561b86;Marc Remy;Fri;Sep;20;14;42;33;2019;+0200
06c6a29dc6d2c8a3e4c5bb9d0c4c88f13de7ac87;Marc Remy;Thu;Sep;19;19;44;43;2019;+0200
755ffe577504a5d84050748c29356d4a8bf9f308;Dennis Yurichev;Fri;Sep;20;09;27;29;2019;+0300
9b3fcc78c76f5670bef864948b0859b08dd5956b;Dennis Yurichev;Fri;Sep;20;09;23;49;2019;+0300
e6f891234230e050434f9bb6c22d21b1f6425f2c;Dennis Yurichev;Fri;Sep;20;09;23;42;2019;+0300
6890d02f29c59d90eeadf0ef88d381e525691433;Dennis Yurichev;Tue;Sep;17;06;13;12;2019;+0300
67fb92d3dc5ed14f3026a39189718e9f47034ec8;Marc Remy;Mon;Sep;16;15;01;19;2019;+0200
3d6a61ca1a51778b17693e26b029af035fc39c08;Dennis Yurichev;Mon;Sep;16;10;32;54;2019;+0300
b5b33f2010387cbd970e47eb0870c8c9e58285a7;Marc Remy;Fri;Sep;13;11;16;32;2019;+0200
01f5712fcc61404a01632c0faf071346084f78ad;Dennis Yurichev;Sun;Sep;15;00;31;02;2019;+0300
fc00f23b53c386e44938bd148efe513747b5f445;Marc Remy;Thu;Sep;12;17;29;40;2019;+0200
ba3c8317e0a92dbb71ccb57d2118630ad37c6ed5;Dennis Yurichev;Wed;Sep;11;22;04;48;2019;+0300
8292887e9602322108cf7291fa999a87a64230b5;Dennis Yurichev;Wed;Sep;11;22;04;42;2019;+0300
74bbed2f4e0b26fc79d62ea1fed355b6ba2eb56f;Dennis Yurichev;Wed;Sep;11;22;04;27;2019;+0300
0fbcb4ca765bdae0bc58364da68da73855a70032;Marc Remy;Wed;Sep;11;20;14;28;2019;+0200
9321727a487f6b7b8dbb35cdd2b4264bab6eb91e;Dennis Yurichev;Wed;Sep;11;18;45;46;2019;+0300
f0b0b9983dedc210f8b6de21ed973da375393dfd;Dennis Yurichev;Sun;Sep;8;14;44;04;2019;+0300
d8b9984cdb1b5f4a36fe9a90381bebf3339f2c46;Dennis Yurichev;Sun;Sep;8;14;43;56;2019;+0300
e1dd00fd04e72c567101a964bcf90cf2b7a08afd;Dennis Yurichev;Sun;Sep;8;14;43;42;2019;+0300
800368c59fa62518bf066212d732429b86012d4b;Dennis Yurichev;Thu;Sep;5;00;20;01;2019;+0300
80767f1439f64d93f6fa5cd51fadf1a1a5fea29b;Marc Remy;Wed;Sep;4;18;14;38;2019;+0200
253392242f5bb144e24f46e9479549611df14163;Marc Remy;Mon;Sep;2;17;04;49;2019;+0200
6a8abf23364c6ca3411a9ab0847b0698fd8f916d;Dennis Yurichev;Mon;Sep;2;10;18;17;2019;+0300
33a13053c2bfe16477177044ebaead1430a2cfb5;Marc Remy;Fri;Aug;30;19;58;00;2019;+0200
696386dd594ba3c24eaef61616749afafed3a867;Marc Remy;Thu;Aug;29;21;22;46;2019;+0200
a1d1434b7e8fa4f27e98eb455ec6c5ffb458631a;Dennis Yurichev;Sat;Aug;31;12;43;46;2019;+0300
327687b8bfd49642521f3d706bd7304760137e08;Dennis Yurichev;Thu;Aug;29;09;55;37;2019;+0300
2c00229ca1c03034d7d0ec41f080a8b393c4f5e3;Dennis Yurichev;Thu;Aug;29;09;55;23;2019;+0300
713c6acbc8122032dc5ff54f9b01fd67a9f93750;Dennis Yurichev;Wed;Aug;28;05;20;04;2019;+0300
008625ca84b5ee2d18970e95d0ebc1fa4f7961f7;Marc Remy;Tue;Aug;27;21;12;19;2019;+0200
abe63cf62f2c0426cbce8020a2a63b58e505ee5e;Marc Remy;Tue;Aug;27;12;28;35;2019;+0200
0d7ae4c284851f32e6ef8e78f70faa77188e4213;Dennis Yurichev;Tue;Aug;27;12;39;09;2019;+0300
a2b8f7f2ae12f230ce32fb8613c298d10ff2657c;Dennis Yurichev;Tue;Aug;27;12;38;53;2019;+0300
fd6c5936ad094428139c2d0b099e7728b91f1105;Dennis Yurichev;Tue;Aug;27;08;09;28;2019;+0300
0d27c6e967563449caeac4d8686bbfaf07f23345;Dennis Yurichev;Tue;Aug;27;08;08;35;2019;+0300
9fb0c6bb976bf564aeb5b97f5f8b875118478ad9;Marc Remy;Mon;Aug;26;21;41;26;2019;+0200
cc2783958bb9560b0244a481b359bffeb8517a86;Marc Remy;Mon;Aug;26;08;20;46;2019;+0200
a783d05386adbe448af9788b63ffffee7e5b62ce;Marc Remy;Mon;Aug;26;08;16;16;2019;+0200
427ddd122ce43b9742acc34640928a8c66b25127;Marc Remy;Mon;Aug;26;08;12;03;2019;+0200
bc3ee77983757c308d55efd44ec85c1bf7126273;Dennis Yurichev;Mon;Aug;26;00;44;43;2019;+0300
ad0a2eb0d613d636deb7c6761bdff40721af49c4;Marc Remy;Sun;Aug;25;20;59;32;2019;+0200
4f0a69a5e5156447ab8a618c1706ff07f2b42981;Marc Remy;Sat;Aug;24;21;52;41;2019;+0200
f98437642122c1063d0912319379a951e1e014bf;Marc Remy;Fri;Aug;23;14;26;49;2019;+0200
6162c21b43bb701ed646b4c77d2f3f3619b75624;Marc Remy;Fri;Aug;23;12;04;43;2019;+0200
def3aa4d9d388114cb8a91067a98a68141ec35c1;Dennis Yurichev;Fri;Aug;16;17;09;18;2019;+0300
cb2ec2a337f357d3ba1318f8042419955cfd9668;Dennis Yurichev;Thu;Aug;15;15;29;45;2019;+0300
19c5eb7796fab3e1d8a12eb4aaed2c6637c03e29;Dennis Yurichev;Thu;Aug;15;15;29;36;2019;+0300
7bd89265dc31a8415f8cfb31f996090f68beea0f;Dennis Yurichev;Wed;Aug;14;22;52;13;2019;+0300
9ba9f15f3d70e11a4f388148aa0c50663e99a48e;Marc Remy;Sun;Aug;11;19;13;20;2019;+0200
930eaafc0e860db2a5c258c6921a639ebc051409;Dennis Yurichev;Wed;Jul;31;17;14;55;2019;+0300
1122583a9db70d36255903943fefff01ab22f636;Marc Remy;Mon;Jul;22;22;05;07;2019;+0200
52f67ea28bdfab4c17165bcea34bef73d251053d;Dennis Yurichev;Sun;Jul;21;01;08;05;2019;+0300
e790c5545ebb3e07ea162649f8ba6bc3cecd9588;Dennis Yurichev;Sat;Jul;20;16;46;44;2019;+0300
639bd1287ab7b4218f44c9155d349f82d95024ab;Dennis Yurichev;Sat;Jul;20;02;52;17;2019;+0300
ddd108a4c99fd3057086facac0b6e323c1b1ac08;Dennis Yurichev;Wed;Jul;17;14;12;23;2019;+0300
a5527f15c83ec4a068532c0a8e2653a21b7f2026;Dennis Yurichev;Wed;Jul;17;14;12;15;2019;+0300
fb8a42d6aa6a1c6789e0e988b16fb091f57a0603;Dennis Yurichev;Wed;Jul;17;14;11;54;2019;+0300
13140a219479112736d1a82ce7691877bd77a860;Dennis Yurichev;Wed;Jul;17;14;07;19;2019;+0300
9115201c059bb8ad3b668b4d2dc0bff34524a858;Vitor Oliveira;Tue;Jul;16;21;36;28;2019;-0300
72c95010047addc202c0aa0bd5b81b335643e882;Vitor Oliveira;Tue;Jul;16;21;36;10;2019;-0300
d11493de6a78c13ecb923d5d9ff0fb796dee3a2e;Marc Remy;Tue;Jul;16;03;25;16;2019;+0200
4eed4b3604b5a5f01c9913f60de15602f964a552;Marc Remy;Mon;Jul;15;03;06;15;2019;+0200
e906f7ef5bf4ffdd2eba6f4bbb5d3580349bd2bf;Marc Remy;Mon;Jul;15;02;35;45;2019;+0200
8be50727c5cd75e122d94e2e7dff4656d4b932e3;Marc Remy;Mon;Jul;15;02;28;30;2019;+0200
8b358e5be72af61f6ac73e4c87ebc131c0199edc;Marc Remy;Sun;Jul;14;17;49;57;2019;+0200
5cd4f163089458cc5f5cc95ac5618cdaeb8d8bd5;Marc Remy;Fri;Jul;12;22;21;18;2019;+0200
d8d067a2c4e8a913e83f6bd2726916383dc4ae4b;Dennis Yurichev;Fri;Jul;5;11;22;37;2019;+0300
403b10cb9452d0469c6ce0b3b66260413379dcf0;Dennis Yurichev;Wed;Jul;3;09;54;49;2019;+0300
23d98771eff695bd0c5a59a3c0915d5779286a51;Dennis Yurichev;Wed;Jul;3;09;53;40;2019;+0300
4a2214d90c5ef670868aa3e60d66b9634dcc8479;Dennis Yurichev;Wed;Jul;3;09;32;32;2019;+0300
f16998c1142a3d122859ca6438fc6afc58acae89;Marc Remy;Tue;Jul;2;22;16;55;2019;+0200
b41f5a5c47397f9fa2414dd4377603831818a7c4;Rufus;Fri;Jun;28;23;14;34;2019;+0100
f1a913ddf1bb2f19104017ee31ddc14d2a8474f9;Dennis Yurichev;Thu;Jun;27;23;54;52;2019;+0300
d3b0048318ea11ba52587152ff6af83418301907;Dennis Yurichev;Thu;Jun;27;23;54;12;2019;+0300
d484d70a0ab5cba2ffc2a72bc68a299aaef04c36;Matteo Sticco;Thu;Jun;27;22;43;11;2019;+0200
c728fe9413c3f3661195c205c8199a1568929631;Dennis Yurichev;Thu;Jun;27;23;07;17;2019;+0300
95caccf9fbdb87e4ec4ee3ff4eaa4ce5041d4301;Matteo Sticco;Thu;Jun;27;21;51;07;2019;+0200
dcaf4a57ac0452fd7a06e9c738dfbdc9f7598db5;Matteo Sticco;Thu;Jun;27;21;47;21;2019;+0200
c6a72a4fa4521d27ddf2490ea71700006c4fab0f;Dennis Yurichev;Wed;Jun;26;17;47;05;2019;+0300
a39e9949af55a6187bcd741f94e57c8996c7a9a3;Dennis Yurichev;Wed;Jun;26;17;46;29;2019;+0300
a3bc5bd79343c5b14b5b62a2c451c6ef808aeee5;Dennis Yurichev;Wed;Jun;26;17;46;11;2019;+0300
39723b6b695f936629394405fb7f37b76d8d30d6;Marc Remy;Wed;Jun;26;06;15;51;2019;+0200
7974bfef2ded069f7340ddf6c7ca8f478646b1c2;Matteo Sticco;Tue;Jun;25;23;24;29;2019;+0200
22eb0337b248e710d47856ae26ea5d0b7aba34db;Matteo Sticco;Tue;Jun;25;22;33;58;2019;+0200
f2d56412bb7d28e05d7f965c5c171848c5e20b2b;Dennis Yurichev;Tue;Jun;25;22;17;46;2019;+0300
8b49c320040ec8b0796a66d5030dafe577051d72;Dennis Yurichev;Tue;Jun;25;22;17;04;2019;+0300
48327cafdb2610556b1cd4951cdb9576c842145b;Dennis Yurichev;Tue;Jun;25;22;16;55;2019;+0300
3cea7ebc3b7d0404ee380b281b94a79cc5a69cac;Dennis Yurichev;Tue;Jun;25;22;16;48;2019;+0300
ea3a87b28af1bd38a403430dc1738db8fe7e716c;Matteo Sticco;Mon;Jun;24;23;40;01;2019;+0200
5107446ae204f93b827ffe67004a7348e510de47;Dennis Yurichev;Mon;Jun;24;03;43;46;2019;+0300
4e569780ae7d5a9451a2b7724982b3ab0567530b;Dennis Yurichev;Sun;Jun;23;20;35;04;2019;+0300
f2f488ef6ba9c09b42b6e41ae61c307d6ec11dfe;Dennis Yurichev;Sun;Jun;23;19;55;55;2019;+0300
2c2429fd317f6088207eb37be6a814cef3913067;Dennis Yurichev;Sun;Jun;23;19;44;22;2019;+0300
661ec398860aa5e53e09034c7af81cb0ed2fec1e;Dennis Yurichev;Sun;Jun;23;19;30;07;2019;+0300
daffd12424fd8e73265e9386e553cca0f5fa86cd;Dennis Yurichev;Sun;Jun;23;06;01;49;2019;+0300
f4fdf8c022d61d853478f8d579e8bb920580c1c0;Dennis Yurichev;Sat;Jun;22;14;55;09;2019;+0300
94070e00f140ee6d8aa0ae27be329d9e265e8ceb;Dennis Yurichev;Fri;Jun;21;01;49;29;2019;+0300
ea1c284f7947b5b4a402b2ddb3389223621f0705;Dennis Yurichev;Fri;Jun;21;01;49;11;2019;+0300
3b5769498c3942ec94ee25d0bfd26055be6b97f3;Dennis Yurichev;Fri;Jun;21;01;46;50;2019;+0300
ab94505876139d9e0a4d1a0bcfabbde21e726362;Marc Remy;Sun;Jun;16;21;23;44;2019;+0200
b836de450eaa08c41ea8e3723404e06a02829df9;Dennis Yurichev;Sat;Jun;15;00;21;06;2019;+0300
cc9faeb521bcaa44603ae2a2dbf5cb443fbc7ebf;Dennis Yurichev;Fri;Jun;14;20;28;57;2019;+0300
c5e828b34f838baea7f21c56b7aa704e9a03fce4;Dennis Yurichev;Wed;Jun;12;00;39;36;2019;+0300
878837a55f45a4b9771ce132b806eeabd080337e;Dennis Yurichev;Tue;Jun;11;20;50;59;2019;+0300
65b7562c6afed8879f4460ffa30abcec556708a5;Dennis Yurichev;Tue;Jun;11;20;50;48;2019;+0300
18a98edd08eab757193f1c405772066378c2dd45;Dennis Yurichev;Mon;Jun;10;00;20;50;2019;+0300
f8a5415434c3d19225545a9455dbdb0f2581d1d1;Marc Remy;Fri;Jun;7;21;32;13;2019;+0200
01a551de1efc3df9a55fa895bbe772791d61fedc;Marc Remy;Fri;Jun;7;21;03;44;2019;+0200
e3fd713dd654dab1c43407e6bed7c9a4f33f5681;Dennis Yurichev;Thu;May;30;06;26;29;2019;+0300
92229c6193cabf0c5b5a0bd048f32adc0163780d;Dennis Yurichev;Mon;May;27;18;16;48;2019;+0300
0d4160804e8d6b910dbc0f0c619c635f7f7f1f27;Dennis Yurichev;Sat;May;25;21;29;23;2019;+0300
2a581f101200e37f72ac0564637594f28f940aa4;Dennis Yurichev;Fri;May;24;01;32;26;2019;+0300
7e8fb54030f33fdaf31286706906a34ab8159005;Dennis Yurichev;Wed;May;22;13;28;32;2019;+0300
274a08bd2b084324993c6fa532b3e1894c12eae4;Dennis Yurichev;Wed;May;22;13;26;38;2019;+0300
93ec77f108afb253b270b3367815ddd66387e17b;Dennis Yurichev;Thu;May;16;04;05;36;2019;+0300
ead2694b8d43e6dab95313ab111be79bf4085e65;Marc Remy;Wed;May;15;21;44;47;2019;+0200
a91c204287f89ea6c6746afb0cdb9a8d5b8e24a0;Dennis Yurichev;Wed;May;15;13;52;59;2019;+0300
2343ac21e642789c36ff9032a216e53919b0224b;Marc Remy;Wed;May;15;06;57;53;2019;+0200
97222d624cc963cec5eed8b3bb0a30bf6a586ed4;Dennis Yurichev;Wed;May;15;01;04;18;2019;+0300
7e9a13a2b24c2c49a1cf2927549c2ef3149d7ac9;Dennis Yurichev;Wed;May;15;01;04;11;2019;+0300
f8e96353e23909b146df219ebc2816a81eb2af80;Dennis Yurichev;Wed;May;15;00;41;01;2019;+0300
6c96a14fcee0694f9bf4dafa6009a98ecc13904f;Marc Remy;Tue;May;14;21;00;26;2019;+0200
8a01df6214a971232615035f1b46b61402fb5dcc;Marc Remy;Tue;May;14;20;43;35;2019;+0200
b6ed677b49a74c2da2076536085112e2701a69da;Marc Remy;Wed;May;8;21;28;29;2019;+0200
74e444ab52325eb2c874f78208546e66653ae65e;Dennis Yurichev;Mon;May;13;03;52;37;2019;+0300
ed35ef10b0a1becf1e32514660de99eec5ab6977;Dennis Yurichev;Mon;May;13;01;24;02;2019;+0300
97d47019c086b6437634b5c30ea12a6cd02ffeef;Dennis Yurichev;Fri;May;10;03;30;48;2019;+0300
4a6287c24c9be1de448f6f8fa1288a6a70230b7f;Dennis Yurichev;Thu;May;9;22;38;35;2019;+0300
3973d06e81ee1a43ceb871d476f21c2a48a3b5cd;Dennis Yurichev;Thu;May;9;22;38;15;2019;+0300
6feb42396f3fcf416ce725766d455b24b80f370f;Dennis Yurichev;Wed;May;8;01;40;24;2019;+0300
3b9826ee72d5ecbd4f58a47728c739c92103e159;Marc Remy;Tue;May;7;21;21;18;2019;+0200
220f530c795f61cc6b2a453cbc341de6ffb0a12b;Dennis Yurichev;Mon;May;6;01;56;31;2019;+0300
d9c7c09644d77cd42b4da7b3b51c9a5affad13d3;Dennis Yurichev;Sat;May;4;05;26;42;2019;+0300
809d8b5dc425c9679985885f282e3b83fa0caf7d;Dennis Yurichev;Sat;May;4;01;11;05;2019;+0300
a3a8a14e47111070f7bd64e9408597c8c7691149;Dennis Yurichev;Sat;May;4;00;36;15;2019;+0300
